TUCASEID,TEAGE,TESEX,num_children,year,TUDIARYDAY,TUDIARYDATE,employed,annual_income,child_care_duration,household_task_duration,GESTFIPS,GTMETSTA,race,income_level
20180505182341,47,2,1,2018,4,2018-05-30,1,2399800.0,11.916375287812984,6.708203932499369,6,1,Asian,5.0
20180505182438,42,1,2,2018,4,2018-05-30,1,3380000.0,0.0,11.61895003862225,28,2,White,3.0
20180603180689,40,2,2,2018,7,2018-06-02,1,4034992.0,11.958260743101398,18.16590212458495,17,1,White,5.0
20180603181555,38,2,3,2018,7,2018-06-02,1,239200.0,0.0,20.615528128088304,20,2,White,4.0
20180603181957,29,2,1,2018,7,2018-06-09,1,1820000.0,5.0,5.477225575051661,39,1,Asian,3.0
20180604180038,47,1,3,2018,6,2018-06-29,1,,0.0,0.0,34,1,White,5.0
20180604180545,43,1,2,2018,1,2018-06-17,1,,2.23606797749979,12.24744871391589,12,1,White,4.0
20180604180611,47,2,2,2018,7,2018-06-16,1,,0.0,0.0,6,1,White,5.0
20180604180784,31,2,2,2018,3,2018-06-26,1,2349984.0,13.784048752090222,14.832396974191326,1,2,White,4.0
20180604180855,46,1,1,2018,1,2018-06-03,1,4199988.0,0.0,7.745966692414834,6,1,Asian,2.0
20180604180876,34,2,2,2018,1,2018-06-24,0,0.0,18.973665961010276,19.493588689617926,12,1,White,3.0
20180604181009,40,2,3,2018,7,2018-06-02,1,899990.0,0.0,16.431676725154983,8,2,White,2.0
20180604181016,53,2,1,2018,2,2018-06-04,1,624000.0,0.0,21.908902300206645,8,2,White,3.0
20180604181075,42,2,2,2018,5,2018-06-07,1,4499976.0,12.569805089976535,12.24744871391589,6,1,Black,5.0
20180604181104,42,2,1,2018,4,2018-06-13,1,,10.954451150103322,12.84523257866513,50,2,White,5.0
20180604181170,39,2,1,2018,7,2018-06-02,1,655200.0,7.745966692414834,16.431676725154983,27,2,Other,3.0
20180604181224,28,2,1,2018,1,2018-06-03,1,3998800.0,5.477225575051661,10.488088481701515,28,2,White,3.0
20180604181374,42,2,2,2018,7,2018-06-23,1,4599998.0,11.180339887498949,8.366600265340756,25,1,White,5.0
20180604181405,56,1,1,2018,5,2018-06-14,1,2704000.0,0.0,20.493901531919196,6,1,Black,2.0
20180604181459,45,2,2,2018,1,2018-06-10,1,3250000.0,3.872983346207417,8.94427190999916,12,1,White,4.0
20180604181467,34,2,3,2018,3,2018-06-12,1,4160000.0,10.488088481701515,7.416198487095663,39,1,Black,3.0
20180604181494,41,1,1,2018,7,2018-06-30,1,7499986.0,5.477225575051661,9.486832980505138,37,1,White,5.0
20180604181525,49,1,1,2018,1,2018-06-10,1,6049992.0,0.0,16.522711641858304,31,1,White,5.0
20180604181589,40,1,3,2018,2,2018-06-11,1,3250000.0,7.745966692414834,0.0,17,1,White,3.0
20180604181630,46,2,3,2018,7,2018-06-02,1,3510000.0,8.94427190999916,0.0,48,1,Asian,3.0
20180604181642,40,1,1,2018,5,2018-06-14,1,5005000.0,9.486832980505138,2.23606797749979,4,1,White,4.0
20180604181771,28,2,3,2018,6,2018-06-08,1,975000.0,7.745966692414834,0.0,40,3,White,3.0
20180604181804,52,1,3,2018,6,2018-06-15,1,7249996.0,6.708203932499369,5.477225575051661,45,1,White,4.0
20180604181843,50,2,2,2018,7,2018-06-16,1,,0.0,0.0,27,1,White,4.0
20180604181896,43,2,2,2018,7,2018-06-09,1,7499986.0,5.477225575051661,15.811388300841896,42,1,White,5.0
20180604182065,43,1,1,2018,4,2018-06-13,1,1499992.0,12.84523257866513,0.0,37,1,White,3.0
20180604182086,43,1,2,2018,3,2018-06-05,1,4399980.0,0.0,0.0,13,1,White,1.0
20180604182185,36,1,1,2018,6,2018-06-22,1,3003000.0,0.0,10.954451150103322,12,1,White,5.0
20180604182310,47,1,5,2018,1,2018-06-03,1,,5.916079783099616,10.246950765959598,4,1,White,3.0
20180604182325,41,1,2,2018,1,2018-06-10,1,1123200.0,7.745966692414834,0.0,24,1,Black,2.0
20180604182436,39,1,2,2018,1,2018-06-03,1,2730000.0,14.317821063276353,13.820274961085254,39,1,White,3.0
20180604182468,32,1,3,2018,6,2018-06-22,1,2704000.0,5.477225575051661,4.47213595499958,53,1,White,3.0
20180605180041,23,1,1,2018,1,2018-06-03,1,1352000.0,0.0,0.0,48,1,White,2.0
20180605180092,42,2,2,2018,1,2018-06-10,1,1040000.0,3.872983346207417,8.94427190999916,5,2,White,4.0
20180605180094,36,2,4,2018,4,2018-06-20,1,1040000.0,16.278820596099706,9.486832980505138,40,1,Other,1.0
20180605180109,44,1,1,2018,1,2018-06-17,1,1799980.0,0.0,0.0,12,1,Black,2.0
20180605180116,27,1,1,2018,4,2018-06-20,1,2080000.0,3.4641016151377544,0.0,51,1,Black,3.0
20180605180508,48,2,1,2018,2,2018-06-04,1,,0.0,8.94427190999916,34,1,Asian,4.0
20180605180513,51,2,1,2018,2,2018-06-18,1,1427400.0,0.0,3.872983346207417,46,2,Asian,2.0
20180605180544,36,1,3,2018,1,2018-06-03,1,,12.24744871391589,16.431676725154983,19,1,White,3.0
20180605180546,52,2,1,2018,7,2018-06-23,1,390000.0,0.0,0.0,8,1,White,5.0
20180605180548,27,1,2,2018,6,2018-06-01,1,2099994.0,9.486832980505138,0.0,12,1,White,2.0
20180605180578,35,2,2,2018,1,2018-06-10,1,1690000.0,14.177446878757825,14.628738838327793,20,1,White,3.0
20180605180594,25,2,3,2018,1,2018-06-03,0,0.0,10.04987562112089,10.392304845413264,8,1,White,2.0
20180605180599,26,2,1,2018,1,2018-06-03,1,1899976.0,13.416407864998739,18.16590212458495,17,2,White,3.0
20180605180621,49,2,1,2018,3,2018-06-05,1,978250.0,8.54400374531753,9.1104335791443,17,1,White,4.0
20180605180625,29,1,2,2018,3,2018-06-26,1,3999996.0,0.0,1.0,51,1,White,3.0
20180605180630,35,2,2,2018,2,2018-06-18,1,2199990.0,0.0,5.477225575051661,27,1,White,3.0
20180605180676,47,1,1,2018,5,2018-06-28,1,2639988.0,0.0,14.491376746189438,21,2,White,3.0
20180605180686,42,1,2,2018,7,2018-06-30,1,936000.0,3.872983346207417,23.874672772626646,9,2,White,3.0
20180605180703,43,1,1,2018,7,2018-06-30,1,,0.0,2.23606797749979,27,1,White,4.0
20180605180708,49,1,2,2018,1,2018-06-03,1,2792400.0,0.0,5.477225575051661,9,1,White,4.0
20180605180710,42,1,2,2018,1,2018-06-03,1,5799976.0,4.47213595499958,4.47213595499958,27,1,White,5.0
20180605180714,32,2,1,2018,5,2018-06-07,0,0.0,15.264337522473747,11.045361017187261,12,1,White,3.0
20180605180741,37,1,1,2018,1,2018-06-10,1,4749992.0,16.431676725154983,13.416407864998739,37,1,Asian,3.0
20180605180779,35,2,2,2018,7,2018-06-23,1,7150000.0,16.46207763315433,21.095023109728988,29,1,White,5.0
20180605180793,47,2,2,2018,7,2018-06-30,1,4499976.0,0.0,3.872983346207417,6,1,White,5.0
20180605180807,50,1,2,2018,5,2018-06-07,1,2340000.0,0.0,13.416407864998739,36,2,White,3.0
20180605180808,40,1,1,2018,7,2018-06-30,1,3424980.0,16.431676725154983,6.708203932499369,45,1,White,3.0
20180605180814,38,2,3,2018,1,2018-06-17,0,0.0,9.486832980505138,16.278820596099706,6,2,White,3.0
20180605180822,37,1,1,2018,1,2018-06-10,0,0.0,23.45207879911715,7.745966692414834,6,1,Black,3.0
20180605180853,56,2,1,2018,1,2018-06-17,0,0.0,0.0,16.881943016134134,12,1,White,3.0
20180605180866,56,1,1,2018,4,2018-06-20,1,4999930.0,0.0,9.746794344808963,42,1,White,5.0
20180605180869,40,2,2,2018,6,2018-06-01,1,7150000.0,8.94427190999916,0.0,21,1,White,3.0
20180605180885,50,1,2,2018,7,2018-06-23,1,5499988.0,0.0,16.881943016134134,24,1,White,4.0
20180605180909,48,1,1,2018,4,2018-06-06,1,3999996.0,0.0,15.165750888103101,23,1,White,3.0
20180605180971,49,1,2,2018,7,2018-06-23,1,,19.493588689617926,8.06225774829855,48,1,White,2.0
20180605181025,37,1,2,2018,6,2018-06-01,1,1196000.0,0.0,0.0,13,1,Black,2.0
20180605181033,49,2,1,2018,4,2018-06-13,1,4499976.0,0.0,12.449899597988733,48,1,White,4.0
20180605181054,35,1,1,2018,2,2018-06-25,1,2999984.0,0.0,17.52141546793523,6,1,White,3.0
20180605181071,36,1,2,2018,1,2018-06-03,1,3250000.0,0.0,11.180339887498949,9,1,Asian,5.0
20180605181081,31,2,2,2018,4,2018-06-06,0,0.0,7.0710678118654755,5.916079783099616,6,1,White,2.0
20180605181094,26,1,1,2018,3,2018-06-05,1,7280000.0,0.0,16.431676725154983,5,1,White,3.0
20180605181098,51,2,2,2018,6,2018-06-08,1,585000.0,11.180339887498949,10.862780491200215,12,1,White,5.0
20180605181104,39,2,1,2018,7,2018-06-16,1,2444000.0,6.708203932499369,8.774964387392123,6,1,Asian,5.0
20180605181117,46,2,1,2018,3,2018-06-26,0,0.0,0.0,13.601470508735444,48,1,White,3.0
20180605181148,41,2,3,2018,1,2018-06-10,1,2444000.0,20.024984394500787,3.1622776601683795,12,1,White,3.0
20180605181156,48,2,3,2018,7,2018-06-09,0,0.0,12.449899597988733,15.84297951775486,40,1,Multiracial,2.0
20180605181163,42,2,1,2018,7,2018-06-09,0,0.0,11.61895003862225,5.916079783099616,18,1,White,4.0
20180605181196,32,2,1,2018,1,2018-06-03,0,0.0,10.246950765959598,6.708203932499369,39,2,White,3.0
20180605181224,31,2,1,2018,7,2018-06-16,1,2249988.0,6.324555320336759,9.055385138137417,37,1,White,3.0
20180605181226,44,1,1,2018,1,2018-06-17,1,6760000.0,0.0,6.708203932499369,8,1,White,5.0
20180605181233,58,1,2,2018,7,2018-06-09,1,3599986.0,0.0,0.0,6,1,White,4.0
20180605181245,28,2,2,2018,1,2018-06-17,1,2649998.0,14.66287829861518,13.784048752090222,26,1,White,4.0
20180605181247,40,2,3,2018,5,2018-06-14,0,0.0,12.649110640673518,14.317821063276353,15,1,White,4.0
20180605181263,43,1,2,2018,3,2018-06-05,1,7499986.0,14.491376746189438,0.0,42,1,White,5.0
20180605181319,33,2,3,2018,6,2018-06-29,1,3250000.0,7.416198487095663,8.366600265340756,18,1,White,4.0
20180605181334,37,2,1,2018,1,2018-06-03,1,5249998.0,5.477225575051661,9.486832980505138,36,1,White,5.0
20180605181351,36,2,2,2018,1,2018-06-03,1,2087800.0,0.0,6.324555320336759,1,2,White,3.0
20180605181357,32,1,1,2018,2,2018-06-04,1,3250000.0,10.246950765959598,6.164414002968976,56,1,White,3.0
20180605181387,40,1,3,2018,7,2018-06-23,1,6249984.0,11.180339887498949,19.493588689617926,26,1,White,4.0
20180605181389,44,2,2,2018,1,2018-06-17,1,3999996.0,5.477225575051661,11.180339887498949,36,1,White,5.0
20180605181393,47,2,2,2018,1,2018-06-03,0,0.0,10.954451150103322,22.58317958127243,39,1,Asian,5.0
20180605181398,68,1,1,2018,6,2018-06-15,0,0.0,0.0,7.745966692414834,26,1,Asian,2.0
20180605181429,38,2,2,2018,3,2018-06-19,0,0.0,0.0,14.142135623730951,48,2,Black,2.0
20180605181464,38,2,2,2018,7,2018-06-02,1,4499976.0,20.37154878746336,8.94427190999916,6,1,White,5.0
20180605181507,58,2,1,2018,7,2018-06-02,1,2600000.0,0.0,10.246950765959598,15,1,Asian,3.0
20180605181514,39,1,2,2018,1,2018-06-24,1,4999982.0,13.784048752090222,13.416407864998739,48,1,White,5.0
20180605181554,39,1,2,2018,5,2018-06-07,1,3250000.0,20.396078054371138,5.0,6,1,White,4.0
20180605181564,44,2,1,2018,3,2018-06-26,1,5099978.0,0.0,0.0,51,2,White,5.0
20180605181565,37,1,2,2018,1,2018-06-10,1,4349982.0,5.477225575051661,10.954451150103322,53,1,White,4.0
20180605181586,41,2,2,2018,2,2018-06-11,0,0.0,8.717797887081348,4.69041575982343,17,1,White,4.0
20180605181587,48,2,1,2018,7,2018-06-23,1,4405544.0,0.0,17.320508075688775,26,1,White,3.0
20180605181590,43,2,1,2018,7,2018-06-02,1,1439984.0,11.916375287812984,4.47213595499958,47,2,White,3.0
20180605181591,37,2,2,2018,6,2018-06-01,0,0.0,20.024984394500787,4.123105625617661,36,1,White,5.0
20180605181593,37,2,3,2018,2,2018-06-18,1,2496000.0,11.832159566199232,3.872983346207417,12,1,White,3.0
20180605181648,23,1,1,2018,7,2018-06-09,1,479986.0,0.0,0.0,18,2,White,2.0
20180605181669,33,1,1,2018,1,2018-06-17,1,4999982.0,9.486832980505138,10.954451150103322,34,1,White,4.0
20180605181690,46,1,1,2018,1,2018-06-10,1,3744000.0,0.0,17.88854381999832,47,1,White,3.0
20180605181691,43,1,2,2018,7,2018-06-02,1,2145000.0,8.18535277187245,7.416198487095663,40,1,Asian,2.0
20180605181710,25,1,1,2018,1,2018-06-24,1,1534000.0,13.601470508735444,13.416407864998739,19,2,White,2.0
20180605181721,45,2,1,2018,7,2018-06-16,0,0.0,8.660254037844387,4.47213595499958,6,1,White,5.0
20180605181755,40,2,3,2018,3,2018-06-12,0,0.0,10.246950765959598,16.0312195418814,34,1,White,5.0
20180605181760,31,2,2,2018,7,2018-06-23,0,0.0,15.0,10.954451150103322,6,1,Asian,4.0
20180605181784,41,2,2,2018,3,2018-06-19,0,0.0,8.12403840463596,22.956480566497994,18,2,White,4.0
20180605181785,63,1,2,2018,3,2018-06-12,0,0.0,0.0,7.745966692414834,12,1,White,4.0
20180605181827,37,1,4,2018,4,2018-06-20,1,4199000.0,0.0,0.0,4,3,Other,3.0
20180605181830,43,1,2,2018,7,2018-06-23,1,3749980.0,5.477225575051661,0.0,39,1,White,3.0
20180605181838,28,1,2,2018,7,2018-06-09,1,4381000.0,3.1622776601683795,0.0,6,1,White,3.0
20180605181839,50,2,2,2018,1,2018-06-10,1,4349982.0,0.0,12.649110640673518,36,1,White,4.0
20180605181843,42,1,2,2018,5,2018-06-21,1,2600000.0,0.0,10.488088481701515,49,1,White,4.0
20180605181899,52,1,1,2018,1,2018-06-24,1,3516240.0,0.0,23.558437978779494,42,1,White,4.0
20180605181905,29,1,1,2018,1,2018-06-24,1,1825200.0,6.708203932499369,6.324555320336759,37,1,White,2.0
20180605181929,42,1,2,2018,1,2018-06-10,1,7499986.0,10.246950765959598,18.708286933869708,55,1,White,5.0
20180605181931,44,2,1,2018,7,2018-06-23,1,7499986.0,0.0,0.0,42,1,White,3.0
20180605181936,42,1,2,2018,2,2018-06-11,1,2449980.0,4.358898943540674,6.324555320336759,31,2,White,3.0
20180605181939,39,1,2,2018,3,2018-06-12,1,,5.477225575051661,0.0,48,1,White,2.0
20180605181958,47,1,2,2018,5,2018-06-28,1,3749980.0,4.47213595499958,0.0,26,1,White,4.0
20180605181972,30,2,1,2018,4,2018-06-20,1,1249976.0,17.74823934929885,13.038404810405298,55,1,White,4.0
20180605182030,58,1,1,2018,5,2018-06-28,1,6999980.0,0.0,8.660254037844387,6,1,White,5.0
20180605182035,42,1,4,2018,1,2018-06-10,1,3510000.0,0.0,5.477225575051661,30,2,White,1.0
20180605182054,37,1,5,2018,1,2018-06-03,1,2600000.0,7.745966692414834,0.0,46,1,White,3.0
20180605182064,49,1,1,2018,7,2018-06-23,1,3124992.0,20.518284528683193,11.704699910719626,37,1,White,4.0
20180605182074,64,1,1,2018,7,2018-06-30,1,4056000.0,0.0,9.486832980505138,6,1,Asian,4.0
20180605182076,59,1,1,2018,5,2018-06-21,1,3250000.0,0.0,10.954451150103322,53,1,Asian,3.0
20180605182102,32,2,5,2018,3,2018-06-26,0,0.0,18.708286933869708,18.57417562100671,17,1,White,2.0
20180605182106,36,1,3,2018,5,2018-06-14,1,26000.0,3.3166247903554,16.76305461424021,37,1,White,1.0
20180605182127,48,2,2,2018,6,2018-06-22,1,1294982.0,0.0,0.0,25,1,White,5.0
20180605182141,37,2,1,2018,7,2018-06-16,1,2499978.0,5.477225575051661,11.61895003862225,16,1,White,3.0
20180605182180,44,1,1,2018,3,2018-06-12,1,2007200.0,10.954451150103322,12.24744871391589,6,1,White,1.0
20180605182198,48,2,2,2018,7,2018-06-16,1,1586000.0,7.745966692414834,15.491933384829668,51,1,White,5.0
20180605182199,37,1,2,2018,5,2018-06-07,1,5362500.0,2.23606797749979,0.0,39,2,White,4.0
20180605182203,32,2,3,2018,4,2018-06-20,0,0.0,8.660254037844387,8.94427190999916,32,1,White,3.0
20180605182225,35,2,4,2018,7,2018-06-16,0,0.0,5.477225575051661,18.81488772222678,32,1,White,5.0
20180605182243,52,2,1,2018,3,2018-06-19,1,6249984.0,0.0,8.94427190999916,25,1,White,5.0
20180605182263,28,2,1,2018,7,2018-06-30,1,,12.041594578792296,8.366600265340756,53,1,White,5.0
20180605182291,46,1,3,2018,1,2018-06-17,1,7499986.0,0.0,0.0,24,1,White,3.0
20180605182300,47,2,1,2018,2,2018-06-18,0,0.0,0.0,17.635192088548397,6,1,White,5.0
20180605182319,35,1,2,2018,4,2018-06-27,1,7499986.0,0.0,0.0,48,1,White,5.0
20180605182368,35,2,2,2018,4,2018-06-27,1,1820000.0,9.746794344808963,8.366600265340756,33,1,White,3.0
20180605182393,37,1,3,2018,3,2018-06-26,1,2418000.0,0.0,6.082762530298219,6,1,White,2.0
20180605182428,34,2,2,2018,7,2018-06-23,0,0.0,22.20360331117452,14.106735979665885,47,1,White,2.0
20180605182442,33,1,2,2018,5,2018-06-21,1,3848000.0,13.416407864998739,10.954451150103322,55,1,White,4.0
20180605182444,36,1,2,2018,1,2018-06-24,1,5262400.0,0.0,0.0,39,1,White,3.0
20180605182500,27,2,3,2018,1,2018-06-17,0,0.0,5.477225575051661,8.660254037844387,49,3,White,3.0
20180606180547,27,1,1,2018,6,2018-06-29,1,2849990.0,2.23606797749979,0.0,18,1,White,3.0
20180606180844,45,1,3,2018,1,2018-06-24,1,7499986.0,0.0,19.364916731037084,53,1,White,5.0
20180606180870,51,1,1,2018,7,2018-06-30,0,0.0,0.0,12.24744871391589,45,2,White,2.0
20180606180878,46,2,2,2018,4,2018-06-27,1,2249988.0,12.041594578792296,5.477225575051661,32,1,White,5.0
20180606181099,32,2,4,2018,4,2018-06-27,0,0.0,19.05255888325765,19.748417658131498,6,1,White,2.0
20180606181125,40,2,2,2018,2,2018-06-25,1,1799980.0,12.041594578792296,19.364916731037084,9,1,White,4.0
20180606181202,32,2,1,2018,7,2018-06-30,1,4749992.0,17.88854381999832,0.0,48,1,White,5.0
20180606181395,40,1,2,2018,1,2018-06-24,1,4947800.0,6.708203932499369,22.293496809607955,27,1,White,4.0
20180606181559,36,2,2,2018,5,2018-06-28,1,,19.87460691435179,13.038404810405298,6,1,White,5.0
20180606181678,42,2,2,2018,1,2018-06-24,1,2730000.0,0.0,10.954451150103322,51,1,White,4.0
20180606181700,48,2,3,2018,7,2018-06-30,1,1499992.0,0.0,0.0,13,1,White,4.0
20180606181752,29,1,1,2018,7,2018-06-30,1,5999994.0,0.0,7.810249675906654,37,1,White,4.0
20180606181819,38,1,1,2018,1,2018-06-24,1,7499986.0,7.745966692414834,0.0,42,1,Asian,3.0
20180606181849,39,2,3,2018,7,2018-06-30,1,2499978.0,0.0,0.0,13,1,Multiracial,5.0
20180606181869,31,1,3,2018,6,2018-06-29,1,2808000.0,0.0,0.0,4,1,Other,2.0
20180606181931,46,2,2,2018,5,2018-06-28,1,4499976.0,14.317821063276353,12.649110640673518,47,1,White,5.0
20180606182049,42,1,3,2018,5,2018-06-28,1,2860000.0,0.0,0.0,48,1,White,3.0
20180606182109,35,2,1,2018,3,2018-06-26,1,1445600.0,4.47213595499958,7.416198487095663,13,1,White,3.0
20180606182119,48,1,2,2018,4,2018-06-27,1,3599986.0,0.0,3.872983346207417,48,1,White,4.0
20180606182492,35,2,3,2018,1,2018-06-24,1,1170000.0,9.746794344808963,15.652475842498529,23,2,White,3.0
20180704182087,34,2,2,2018,7,2018-07-07,1,7499986.0,10.535653752852738,10.862780491200215,27,1,White,5.0
20180704182541,50,2,1,2018,5,2018-07-05,1,1352000.0,0.0,10.954451150103322,51,2,White,2.0
20180705180532,26,2,2,2018,6,2018-07-20,0,0.0,0.0,22.47220505424423,49,1,White,4.0
20180705180645,33,2,2,2018,3,2018-07-10,0,0.0,15.811388300841896,20.73644135332772,36,1,White,2.0
20180705180767,24,1,3,2018,3,2018-07-31,1,4173000.0,0.0,6.324555320336759,55,2,White,2.0
20180705180809,44,2,2,2018,7,2018-07-21,1,2224976.0,4.69041575982343,5.291502622129181,12,1,White,3.0
20180705180926,30,2,3,2018,2,2018-07-02,0,0.0,16.583123951777,7.745966692414834,6,1,White,4.0
20180705180985,33,2,1,2018,1,2018-07-01,0,0.0,10.0,14.422205101855956,37,1,White,1.0
20180705180990,49,1,1,2018,6,2018-07-06,1,2650232.0,0.0,7.211102550927978,31,1,White,4.0
20180705180997,42,2,3,2018,6,2018-07-06,1,2808000.0,8.94427190999916,15.491933384829668,39,1,White,4.0
20180705181028,56,1,1,2018,6,2018-07-13,1,2600000.0,3.1622776601683795,7.416198487095663,34,1,Asian,5.0
20180705181050,32,1,1,2018,1,2018-07-15,1,2759978.0,3.872983346207417,20.0,48,1,White,3.0
20180705181077,39,2,3,2018,1,2018-07-01,0,0.0,7.0710678118654755,17.320508075688775,42,1,White,5.0
20180705181198,49,1,1,2018,1,2018-07-15,0,0.0,7.745966692414834,4.47213595499958,6,1,Asian,3.0
20180705181279,46,1,1,2018,7,2018-07-21,1,7499986.0,0.0,11.832159566199232,48,1,White,5.0
20180705181292,46,1,1,2018,5,2018-07-05,1,3588000.0,16.881943016134134,0.0,48,1,White,4.0
20180705181314,24,2,1,2018,3,2018-07-24,1,1501500.0,0.0,5.477225575051661,26,1,White,2.0
20180705181358,43,2,2,2018,2,2018-07-09,1,1144000.0,14.247806848775006,4.123105625617661,1,2,White,3.0
20180705181381,41,2,2,2018,3,2018-07-10,1,,16.55294535724685,12.288205727444508,33,2,White,3.0
20180705181400,46,2,2,2018,6,2018-07-13,0,0.0,12.24744871391589,17.320508075688775,6,1,Asian,2.0
20180705181446,45,1,3,2018,4,2018-07-11,1,5999994.0,6.4031242374328485,9.746794344808963,10,1,Black,5.0
20180705181470,50,1,3,2018,2,2018-07-30,1,6249984.0,1.4142135623730951,8.660254037844387,42,1,Asian,5.0
20180705181676,59,1,2,2018,1,2018-07-08,0,0.0,0.0,0.0,46,1,Black,2.0
20180705181697,37,2,2,2018,7,2018-07-07,1,728000.0,2.23606797749979,5.916079783099616,26,1,White,3.0
20180705181736,36,2,2,2018,5,2018-07-05,1,1170000.0,13.784048752090222,5.477225575051661,42,1,White,3.0
20180705181747,47,1,1,2018,7,2018-07-07,1,,0.0,5.477225575051661,38,2,White,4.0
20180705181765,35,2,2,2018,2,2018-07-16,1,3250000.0,12.649110640673518,4.69041575982343,5,1,White,4.0
20180705181786,31,2,3,2018,3,2018-07-24,0,0.0,22.693611435820433,8.366600265340756,45,1,White,2.0
20180705181809,32,1,1,2018,7,2018-07-21,1,2340000.0,4.47213595499958,8.94427190999916,12,1,White,3.0
20180705181832,32,2,3,2018,6,2018-07-20,1,191100.0,6.164414002968976,7.615773105863909,37,2,White,2.0
20180705181893,34,2,1,2018,5,2018-07-19,0,0.0,11.40175425099138,12.84523257866513,1,1,White,4.0
20180705181993,42,1,1,2018,2,2018-07-16,0,0.0,3.1622776601683795,9.219544457292887,37,1,White,3.0
20180705182079,33,2,1,2018,7,2018-07-14,1,3549988.0,2.23606797749979,4.47213595499958,13,1,Black,5.0
20180705182232,34,2,3,2018,1,2018-07-29,1,1435200.0,0.0,13.416407864998739,41,1,White,3.0
20180705182305,29,2,2,2018,5,2018-07-05,1,2624986.0,0.0,0.0,17,1,White,2.0
20180705182307,31,2,2,2018,3,2018-07-31,1,2999984.0,13.96424004376894,8.18535277187245,48,1,White,4.0
20180705182339,48,1,2,2018,1,2018-07-15,1,2249988.0,0.0,9.486832980505138,12,2,White,4.0
20180705182509,47,2,3,2018,4,2018-07-11,1,2184000.0,2.23606797749979,11.40175425099138,31,2,White,4.0
20180705182521,42,1,4,2018,7,2018-07-28,1,7499986.0,3.872983346207417,20.37154878746336,25,1,White,5.0
20180706180066,38,1,2,2018,1,2018-07-08,0,0.0,18.973665961010276,13.038404810405298,5,1,White,2.0
20180706180531,52,2,2,2018,1,2018-07-01,1,1934400.0,5.477225575051661,17.175564037317667,13,1,White,5.0
20180706180553,33,2,2,2018,3,2018-07-10,0,0.0,26.248809496813376,8.94427190999916,6,1,Asian,4.0
20180706180576,35,1,1,2018,1,2018-07-01,1,6074640.0,7.745966692414834,0.0,6,1,Black,4.0
20180706180598,48,1,1,2018,7,2018-07-07,1,,0.0,6.4031242374328485,46,1,White,5.0
20180706180656,48,1,2,2018,4,2018-07-11,1,7499986.0,0.0,5.477225575051661,26,1,White,5.0
20180706180673,30,2,1,2018,1,2018-07-29,1,1716000.0,0.0,15.0,53,1,White,2.0
20180706180692,36,2,2,2018,5,2018-07-12,1,1999998.0,7.745966692414834,11.61895003862225,25,1,Asian,4.0
20180706180712,54,2,2,2018,1,2018-07-15,1,3575000.0,0.0,0.0,27,1,White,3.0
20180706180715,35,1,2,2018,2,2018-07-23,1,,0.0,5.477225575051661,42,1,White,3.0
20180706180718,30,2,2,2018,1,2018-07-08,0,0.0,7.0710678118654755,10.488088481701515,6,1,White,2.0
20180706180728,32,1,1,2018,7,2018-07-21,1,1690000.0,11.0,7.745966692414834,19,1,White,2.0
20180706180729,58,1,1,2018,7,2018-07-14,1,3749980.0,0.0,0.0,6,1,Other,3.0
20180706180758,42,1,2,2018,1,2018-07-08,1,5249998.0,4.47213595499958,7.0710678118654755,51,1,White,4.0
20180706180764,37,2,1,2018,3,2018-07-10,0,0.0,13.2664991614216,14.142135623730951,53,1,White,4.0
20180706180777,28,2,2,2018,6,2018-07-13,1,630240.0,20.248456731316587,8.06225774829855,30,1,White,3.0
20180706180805,46,1,2,2018,5,2018-07-19,1,4499976.0,13.416407864998739,0.0,34,1,Asian,4.0
20180706180812,49,1,1,2018,1,2018-07-22,1,2340000.0,0.0,3.1622776601683795,18,1,White,3.0
20180706180814,36,2,1,2018,7,2018-07-21,1,4099992.0,14.142135623730951,8.94427190999916,42,1,White,4.0
20180706180838,32,2,3,2018,3,2018-07-10,1,464880.0,14.317821063276353,11.090536506409418,31,2,White,1.0
20180706180885,46,1,2,2018,2,2018-07-02,1,3449992.0,0.0,15.491933384829668,37,1,White,3.0
20180706180938,34,1,3,2018,1,2018-07-15,1,1950000.0,5.916079783099616,15.811388300841896,21,1,White,3.0
20180706180947,54,2,1,2018,4,2018-07-18,1,2311400.0,0.0,7.416198487095663,6,1,White,3.0
20180706180950,37,2,3,2018,1,2018-07-29,0,0.0,2.23606797749979,22.58317958127243,55,2,White,4.0
20180706180961,40,2,2,2018,2,2018-07-09,1,1352000.0,0.0,7.745966692414834,6,1,Asian,2.0
20180706180980,28,2,1,2018,7,2018-07-21,0,0.0,11.832159566199232,12.649110640673518,8,1,Asian,3.0
20180706180986,34,1,2,2018,3,2018-07-17,1,1641900.0,12.96148139681572,7.745966692414834,36,1,White,4.0
20180706180991,43,1,1,2018,1,2018-07-01,1,624000.0,0.0,5.477225575051661,12,1,Black,2.0
20180706181013,44,2,1,2018,3,2018-07-10,1,2184000.0,0.0,9.219544457292887,8,1,White,2.0
20180706181026,52,1,2,2018,4,2018-07-04,1,4249986.0,0.0,23.2379000772445,55,1,White,4.0
20180706181031,42,2,2,2018,5,2018-07-26,1,650000.0,10.954451150103322,10.246950765959598,5,1,White,4.0
20180706181038,45,2,2,2018,7,2018-07-28,0,0.0,0.0,15.968719422671311,48,1,White,3.0
20180706181044,29,1,1,2018,7,2018-07-07,1,2080000.0,4.47213595499958,0.0,48,1,White,3.0
